date,location,continent,new_cases_smoothed,icu_patients,icu_patients_per_million,new_deaths_smoothed,new_vaccinations_smoothed
2021-01-31,Argentina,South America,8573.714,3617.0,79.31,163.857,11299.0
2021-02-01,Argentina,South America,8436.0,3554.0,77.929,173.571,11924.0
2021-02-02,Argentina,South America,8334.0,3586.0,78.63,167.571,11475.0
2021-02-03,Argentina,South America,8098.714,3571.0,78.301,157.714,11218.0
2021-02-04,Argentina,South America,8015.857,3570.0,78.279,157.0,16574.0
2021-02-05,Argentina,South America,7806.714,3550.0,77.841,172.857,16238.0
2021-02-06,Argentina,South America,7775.0,3550.0,77.841,168.429,15000.0
2021-02-07,Argentina,South America,7586.857,3550.0,77.841,171.0,18576.0
2021-02-08,Argentina,South America,7378.286,3526.0,77.315,164.143,19390.0
2021-02-09,Argentina,South America,7106.714,3553.0,77.907,162.857,18139.0
2021-02-10,Argentina,South America,6898.571,3561.0,78.082,162.143,19820.0
2021-02-11,Argentina,South America,6672.857,3541.0,77.644,167.714,18416.0
2021-02-12,Argentina,South America,6498.143,3538.0,77.578,149.143,19133.0
2021-02-13,Argentina,South America,6409.143,3514.0,77.052,154.0,19266.0
2021-02-14,Argentina,South America,6493.0,3547.0,77.775,152.143,15493.0
2021-02-15,Argentina,South America,6222.286,3538.0,77.578,132.714,14030.0
2021-02-16,Argentina,South America,5680.714,3581.0,78.521,123.714,13999.0
2021-02-17,Argentina,South America,5441.429,3573.0,78.345,134.571,11003.0
2021-02-19,Argentina,South America,5597.857,3608.0,79.113,138.714,11003.0
2021-02-20,Argentina,South America,5581.714,3605.0,79.047,133.429,14415.0
2021-02-21,Argentina,South America,5505.143,3605.0,79.047,137.429,15809.0
2021-02-22,Argentina,South America,5813.429,3550.0,77.841,147.429,16063.0
2021-02-23,Argentina,South America,6309.714,3529.0,77.38,154.0,19349.0
2021-02-24,Argentina,South America,6612.429,3504.0,76.832,147.714,24019.0
2021-02-25,Argentina,South America,6692.857,3467.0,76.021,134.0,27750.0
2021-02-26,Argentina,South America,6292.429,3475.0,76.196,126.714,33609.0
2021-02-28,Argentina,South America,6147.286,3505.0,76.854,109.571,43534.0
2021-03-01,Argentina,South America,6038.857,3505.0,76.854,102.571,46705.0
2021-03-03,Argentina,South America,5874.286,3521.0,77.205,114.714,57262.0
2021-03-04,Argentina,South America,5759.714,3489.0,76.503,121.286,60376.0
2021-03-05,Argentina,South America,6160.857,3485.0,76.416,128.143,64812.0
2021-03-06,Argentina,South America,6073.857,3475.0,76.196,132.0,65277.0
2021-03-07,Argentina,South America,6038.714,3467.0,76.021,130.714,71582.0
2021-03-08,Argentina,South America,6095.857,3484.0,76.394,149.143,71076.0
2021-03-09,Argentina,South America,6189.286,3525.0,77.293,151.429,74693.0
2021-03-10,Argentina,South America,6166.143,3491.0,76.547,129.429,84735.0
2021-03-11,Argentina,South America,6276.429,3438.0,75.385,121.286,95230.0
2021-03-12,Argentina,South America,6270.429,3417.0,74.925,113.429,105801.0
2021-03-13,Argentina,South America,6473.0,3454.0,75.736,110.857,121843.0
2021-03-14,Argentina,South America,6583.714,3479.0,76.284,112.857,122193.0
2021-03-15,Argentina,South America,6741.714,3469.0,76.065,102.143,122499.0
2021-03-16,Argentina,South America,6874.286,3469.0,76.065,112.0,127486.0
2021-03-17,Argentina,South America,6961.571,3485.0,76.416,124.571,127666.0
2021-03-18,Argentina,South America,6979.286,3522.0,77.227,127.571,126583.0
2021-03-19,Argentina,South America,7023.714,3534.0,77.49,128.286,120166.0
2021-03-20,Argentina,South America,7102.0,3534.0,77.49,124.429,109875.0
2021-03-21,Argentina,South America,7149.857,3534.0,77.49,125.0,105486.0
2021-03-22,Argentina,South America,7183.714,3530.0,77.402,119.286,105464.0
2021-03-23,Argentina,South America,7350.857,3591.0,78.74,112.429,99910.0
2021-03-24,Argentina,South America,7350.286,3574.0,78.367,102.143,94404.0
2021-03-25,Argentina,South America,7337.429,3585.0,78.608,100.857,80098.0
2021-03-26,Argentina,South America,8019.714,3508.0,76.92,108.429,76436.0
2021-03-27,Argentina,South America,8521.429,3506.0,76.876,121.571,72371.0
2021-03-29,Argentina,South America,10062.714,3639.0,79.792,134.286,71946.0
2021-03-30,Argentina,South America,10169.714,3702.0,81.174,130.429,71976.0
2021-03-31,Argentina,South America,11277.714,3638.0,79.771,130.286,80428.0
2021-04-01,Argentina,South America,12162.286,3639.0,79.792,121.286,93883.0
2021-04-02,Argentina,South America,11728.857,3619.0,79.354,112.571,92677.0
2021-04-03,Argentina,South America,11735.429,3618.0,79.332,105.429,86919.0
2021-04-04,Argentina,South America,12127.857,3626.0,79.507,107.143,87032.0
2021-04-05,Argentina,South America,12078.286,3652.0,80.077,122.857,87820.0
2021-04-06,Argentina,South America,13609.143,3642.0,79.858,128.286,94230.0
2021-04-07,Argentina,South America,14463.857,3706.0,81.262,139.143,97127.0
2021-04-08,Argentina,South America,15785.714,3742.0,82.051,168.714,106885.0
2021-04-09,Argentina,South America,17818.286,3718.0,81.525,189.571,118982.0
2021-04-10,Argentina,South America,19109.0,3761.0,82.468,220.143,146082.0
2021-04-11,Argentina,South America,19867.143,3789.0,83.081,225.714,154158.0
2021-04-12,Argentina,South America,20691.429,3819.0,83.739,212.286,161313.0
2021-04-13,Argentina,South America,21567.286,3836.0,84.112,220.0,166815.0
2021-04-14,Argentina,South America,22012.714,3879.0,85.055,244.286,169014.0
2021-04-15,Argentina,South America,22200.714,3900.0,85.515,257.571,166276.0
2021-04-16,Argentina,South America,22963.857,3971.0,87.072,247.714,162428.0
2021-04-17,Argentina,South America,22921.0,3977.0,87.204,216.714,146486.0
2021-04-18,Argentina,South America,23064.571,4105.0,90.01,207.0,139314.0
2021-04-19,Argentina,South America,23210.857,4304.0,94.374,217.0,134936.0
2021-04-20,Argentina,South America,23517.143,4366.0,95.733,231.143,123038.0
2021-04-21,Argentina,South America,23627.857,4492.0,98.496,220.143,113664.0
2021-04-22,Argentina,South America,23944.571,4791.0,105.052,242.143,108327.0
2021-04-23,Argentina,South America,23717.714,4805.0,105.359,298.857,102056.0
2021-04-24,Argentina,South America,24017.857,4858.0,106.521,330.0,112915.0
2021-04-25,Argentina,South America,23838.571,4942.0,108.363,345.143,120877.0
2021-04-26,Argentina,South America,23600.286,5036.0,110.424,373.0,125736.0
2021-04-27,Argentina,South America,23078.857,5134.0,112.573,401.0,136216.0
2021-04-28,Argentina,South America,22762.571,5178.0,113.538,409.143,143917.0
2021-04-29,Argentina,South America,22596.429,5317.0,116.586,412.571,145938.0
2021-04-30,Argentina,South America,21815.857,5369.0,117.726,384.143,151115.0
2021-05-01,Argentina,South America,21141.857,5370.0,117.748,374.571,136313.0
2021-05-02,Argentina,South America,20625.0,5371.0,117.77,372.571,123279.0
2021-05-03,Argentina,South America,20214.571,5426.0,118.976,386.429,117870.0
2021-05-04,Argentina,South America,20320.714,5389.0,118.165,371.857,115766.0
2021-05-05,Argentina,South America,20372.286,5342.0,117.134,416.857,119075.0
2021-05-06,Argentina,South America,20091.286,5299.0,116.191,393.571,125151.0
2021-05-07,Argentina,South America,20110.143,5268.0,115.512,429.571,136497.0
2021-05-08,Argentina,South America,20327.571,5285.0,115.884,420.857,147182.0
2021-05-09,Argentina,South America,20354.429,5294.0,116.082,439.0,154956.0
2021-05-10,Argentina,South America,20563.143,5357.0,117.463,432.714,154709.0
2021-05-11,Argentina,South America,20525.714,5375.0,117.858,444.143,148571.0
2021-05-12,Argentina,South America,20582.286,5394.0,118.274,420.286,141776.0
2021-05-13,Argentina,South America,20931.571,5420.0,118.844,427.286,135779.0
2021-05-14,Argentina,South America,21618.857,5457.0,119.656,425.857,126239.0
2021-05-15,Argentina,South America,22111.0,5517.0,120.971,458.714,122982.0
2021-05-16,Argentina,South America,22792.143,5538.0,121.432,456.714,120741.0
2021-05-17,Argentina,South America,24406.286,5690.0,124.765,458.0,125724.0
2021-05-18,Argentina,South America,25773.0,5813.0,127.462,494.286,136623.0
2021-05-19,Argentina,South America,27941.143,5877.0,128.865,494.0,142854.0
2021-05-20,Argentina,South America,29277.286,5951.0,130.488,492.143,144001.0
2021-05-21,Argentina,South America,30435.143,6027.0,132.154,505.429,150631.0
2021-05-22,Argentina,South America,31964.0,6138.0,134.588,490.714,156577.0
2021-05-23,Argentina,South America,33171.286,6214.0,136.255,505.857,162824.0
2021-05-24,Argentina,South America,32310.0,6373.0,139.741,493.286,163805.0
2021-05-25,Argentina,South America,30746.857,6552.0,143.666,469.286,149834.0
2021-05-26,Argentina,South America,30139.286,6644.0,145.683,474.714,135306.0
2021-05-27,Argentina,South America,30881.571,6802.0,149.148,490.857,136279.0
2021-05-28,Argentina,South America,31415.714,6872.0,150.683,471.714,131136.0
2021-05-29,Argentina,South America,31082.857,6909.0,151.494,488.571,135434.0
2021-05-30,Argentina,South America,30589.286,7206.0,158.006,484.714,150336.0
2021-05-31,Argentina,South America,31378.429,7325.0,160.615,516.143,158261.0
2021-06-01,Argentina,South America,32914.714,7417.0,162.633,525.286,179267.0
2021-06-02,Argentina,South America,32860.143,7614.0,166.952,533.143,210007.0
2021-06-03,Argentina,South America,31604.571,7698.0,168.794,534.0,225103.0
2021-06-04,Argentina,South America,30425.0,7668.0,168.136,531.143,242476.0
2021-06-05,Argentina,South America,29537.286,7731.0,169.518,537.0,260546.0
2021-06-06,Argentina,South America,28832.857,7776.0,170.505,536.857,281799.0
2021-06-07,Argentina,South America,27978.571,7827.0,171.623,550.429,296981.0
2021-06-08,Argentina,South America,27376.0,7794.0,170.899,562.0,309532.0
2021-06-09,Argentina,South America,26624.571,7769.0,170.351,564.571,315946.0
2021-06-10,Argentina,South America,25958.429,7817.0,171.404,581.143,324888.0
2021-06-11,Argentina,South America,25384.714,7839.0,171.886,602.429,336594.0
2021-06-12,Argentina,South America,24589.0,7895.0,173.114,601.143,338889.0
2021-06-13,Argentina,South America,24107.286,7910.0,173.443,589.857,313487.0
2021-06-14,Argentina,South America,23978.286,7969.0,174.736,583.286,292268.0
2021-06-15,Argentina,South America,23424.429,7890.0,173.004,564.0,282852.0
2021-06-16,Argentina,South America,22870.286,7664.0,168.049,569.857,266269.0
2021-06-17,Argentina,South America,22320.571,7520.0,164.891,549.714,259889.0
2021-06-18,Argentina,South America,21381.857,7467.0,163.729,517.0,249387.0
2021-06-19,Argentina,South America,21035.286,7386.0,161.953,523.857,247769.0
2021-06-20,Argentina,South America,20657.0,7366.0,161.514,528.571,256927.0
2021-06-21,Argentina,South America,18844.714,7345.0,161.054,494.429,259551.0
2021-06-22,Argentina,South America,18005.714,7326.0,160.637,523.714,248129.0
2021-06-23,Argentina,South America,18211.571,7241.0,158.774,532.143,252881.0
2021-06-24,Argentina,South America,18309.143,7199.0,157.853,521.286,249865.0
2021-06-25,Argentina,South America,18832.0,7057.0,154.739,533.143,247125.0
2021-06-26,Argentina,South America,19249.714,6998.0,153.445,510.714,237444.0
2021-06-27,Argentina,South America,19494.0,6953.0,152.459,503.571,237726.0
2021-06-28,Argentina,South America,20891.571,6869.0,150.617,521.714,250383.0
2021-06-29,Argentina,South America,21274.143,6636.0,145.508,483.857,263003.0
2021-06-30,Argentina,South America,20610.429,6308.0,138.316,474.0,270934.0
2021-07-01,Argentina,South America,20141.0,6046.0,132.571,476.286,283720.0
2021-07-02,Argentina,South America,19693.143,5784.0,126.826,486.143,300603.0
2021-07-03,Argentina,South America,19047.286,5667.0,124.26,468.143,326028.0
2021-07-04,Argentina,South America,18603.714,5671.0,124.348,476.571,347209.0
2021-07-05,Argentina,South America,18444.857,5607.0,122.945,482.714,356078.0
2021-07-06,Argentina,South America,18091.286,5642.0,123.712,473.571,370243.0
2021-07-07,Argentina,South America,17627.0,5546.0,121.607,447.857,396298.0
2021-07-08,Argentina,South America,17352.571,5443.0,119.349,447.429,402055.0
2021-07-09,Argentina,South America,16442.571,5405.0,118.516,395.143,391194.0
2021-07-10,Argentina,South America,16089.286,5427.0,118.998,415.286,390995.0
2021-07-11,Argentina,South America,16067.857,5349.0,117.288,411.0,348141.0
2021-07-12,Argentina,South America,15741.0,5222.0,114.503,390.571,345437.0
2021-07-13,Argentina,South America,15517.143,5199.0,113.999,379.571,348697.0
2021-07-14,Argentina,South America,15556.286,5092.0,111.652,401.571,343017.0
2021-07-15,Argentina,South America,15276.143,5013.0,109.92,398.714,344673.0
2021-07-16,Argentina,South America,15668.0,4868.0,106.741,430.0,351899.0
2021-07-17,Argentina,South America,15763.571,4873.0,106.85,419.0,345121.0
2021-07-18,Argentina,South America,15490.0,4783.0,104.877,395.429,369027.0
2021-07-19,Argentina,South America,15172.143,4681.0,102.64,385.714,366906.0
2021-07-20,Argentina,South America,14465.571,4643.0,101.807,391.571,367278.0
2021-07-21,Argentina,South America,13742.0,4583.0,100.492,366.857,363660.0
2021-07-22,Argentina,South America,13199.857,4532.0,99.373,339.857,362793.0
2021-07-23,Argentina,South America,12965.714,4358.0,95.558,314.429,366230.0
2021-07-24,Argentina,South America,12809.429,4318.0,94.681,307.143,357647.0
2021-07-25,Argentina,South America,12891.0,4219.0,92.51,310.286,360445.0
2021-07-26,Argentina,South America,12861.143,4155.0,91.107,307.143,349959.0
2021-07-27,Argentina,South America,13101.143,4160.0,91.216,281.571,343594.0
2021-07-29,Argentina,South America,13367.714,4090.0,89.682,291.286,343062.0
2021-07-30,Argentina,South America,13062.143,3976.0,87.182,318.143,342256.0
2021-08-01,Argentina,South America,12747.429,3913.0,85.8,293.0,346508.0
2021-08-02,Argentina,South America,12551.429,3819.0,83.739,277.143,350735.0
2021-08-03,Argentina,South America,12279.0,3767.0,82.599,299.286,352214.0
2021-08-04,Argentina,South America,11972.286,3748.0,82.182,275.0,382951.0
2021-08-05,Argentina,South America,11925.286,3714.0,81.437,272.857,380023.0
2021-08-06,Argentina,South America,11934.714,3657.0,80.187,232.429,380441.0
2021-08-07,Argentina,South America,11855.714,3646.0,79.946,225.857,364592.0
2021-08-08,Argentina,South America,11864.0,3675.0,80.582,241.0,353734.0
2021-08-09,Argentina,South America,11720.714,3613.0,79.222,273.714,366771.0
2021-08-10,Argentina,South America,11372.429,3652.0,80.077,245.429,364556.0
2021-08-11,Argentina,South America,11038.286,3635.0,79.705,234.429,309886.0
2021-08-12,Argentina,South America,10978.714,3623.0,79.442,220.857,289504.0
2021-08-13,Argentina,South America,10253.429,3598.0,78.893,228.857,271982.0
2021-08-14,Argentina,South America,9736.286,3571.0,78.301,233.429,279679.0
2021-08-15,Argentina,South America,9391.429,3574.0,78.367,226.0,288110.0
2021-08-16,Argentina,South America,8456.571,3528.0,77.359,163.429,272351.0
2021-08-17,Argentina,South America,7850.857,3502.0,76.788,177.143,242022.0
2021-08-18,Argentina,South America,7617.571,3489.0,76.503,180.571,247055.0
2021-08-19,Argentina,South America,7221.429,3476.0,76.218,181.714,275239.0
2021-08-20,Argentina,South America,7176.857,3377.0,74.048,179.286,301058.0
2021-08-21,Argentina,South America,7134.857,3328.0,72.973,183.0,313783.0
2021-08-22,Argentina,South America,7028.0,3298.0,72.315,187.286,323199.0
2021-08-23,Argentina,South America,7385.0,3226.0,70.737,214.857,332068.0
2021-08-24,Argentina,South America,7377.429,3173.0,69.574,200.143,366559.0
2021-08-25,Argentina,South America,6981.714,3087.0,67.689,187.714,388157.0
2021-08-26,Argentina,South America,6446.143,2952.0,64.729,182.286,388320.0
2021-08-27,Argentina,South America,6110.0,2872.0,62.974,171.429,387106.0
2021-08-28,Argentina,South America,5800.857,2808.0,61.571,158.143,388709.0
2021-08-29,Argentina,South America,5671.429,2747.0,60.234,147.286,388760.0
2021-08-30,Argentina,South America,5560.429,2713.0,59.488,142.571,399545.0
2021-08-31,Argentina,South America,5362.143,2672.0,58.589,143.714,393247.0
2021-09-01,Argentina,South America,5124.143,2602.0,57.054,148.429,405866.0
2021-09-02,Argentina,South America,4810.714,2497.0,54.752,154.0,402074.0
2021-09-03,Argentina,South America,4598.0,2452.0,53.765,155.143,405877.0
2021-09-04,Argentina,South America,4421.0,2391.0,52.428,160.0,391976.0
2021-09-05,Argentina,South America,4324.429,2396.0,52.537,161.143,396575.0
2021-09-06,Argentina,South America,4115.143,2293.0,50.279,152.286,390994.0
2021-09-07,Argentina,South America,3740.143,2283.0,50.059,148.429,416699.0
2021-09-08,Argentina,South America,3483.429,2247.0,49.27,136.714,390131.0
2021-09-09,Argentina,South America,3341.714,2297.0,50.366,129.143,385101.0
2021-09-10,Argentina,South America,3127.143,2172.0,47.625,132.286,371845.0
2021-09-11,Argentina,South America,3028.429,2142.0,46.968,130.286,377387.0
2021-09-12,Argentina,South America,2961.714,2103.0,46.113,127.286,356191.0
2021-09-13,Argentina,South America,2733.714,1829.0,40.105,138.143,332605.0
2021-09-14,Argentina,South America,2578.143,1851.0,40.587,137.857,295052.0
2021-09-15,Argentina,South America,2432.286,1785.0,39.14,143.857,288560.0
2021-09-16,Argentina,South America,2265.429,1614.0,35.39,143.143,288475.0
2021-09-17,Argentina,South America,2192.857,1593.0,34.93,143.429,287363.0
2021-09-18,Argentina,South America,2143.714,1516.0,33.241,144.429,268844.0
2021-09-19,Argentina,South America,2099.714,1496.0,32.803,146.571,276491.0
2021-09-20,Argentina,South America,2080.429,1440.0,31.575,125.429,288833.0
2021-09-21,Argentina,South America,1911.857,1489.0,32.649,109.0,298380.0
2021-09-22,Argentina,South America,1843.857,1366.0,29.952,102.143,312262.0
2021-09-23,Argentina,South America,1735.286,1322.0,28.988,95.857,296172.0
2021-09-24,Argentina,South America,1669.714,1271.0,27.869,77.429,281016.0
2021-09-25,Argentina,South America,1604.286,1248.0,27.365,68.857,286161.0
2021-09-26,Argentina,South America,1595.714,1237.0,27.124,62.0,274978.0
2021-09-27,Argentina,South America,1506.571,1200.0,26.312,62.286,270355.0
2021-09-28,Argentina,South America,1504.857,1184.0,25.962,65.571,260261.0
2021-09-29,Argentina,South America,1428.0,1160.0,25.435,63.714,245644.0
2021-09-30,Argentina,South America,1414.857,1140.0,24.997,58.143,243042.0
2021-10-01,Argentina,South America,1374.143,1085.0,23.791,56.714,248752.0
2021-10-02,Argentina,South America,1358.857,1070.0,23.462,55.714,251911.0
2021-10-03,Argentina,South America,1333.714,1052.0,23.067,54.714,254390.0
2021-10-04,Argentina,South America,1254.143,1032.0,22.629,47.0,254016.0
2021-10-05,Argentina,South America,1167.143,1021.0,22.387,40.714,246798.0
2021-10-06,Argentina,South America,1136.857,1007.0,22.081,35.571,240722.0
2021-10-07,Argentina,South America,1057.571,977.0,21.423,33.857,239325.0
2021-10-08,Argentina,South America,941.714,981.0,21.51,31.286,234416.0
2021-10-09,Argentina,South America,882.286,971.0,21.291,31.286,211530.0
2021-10-10,Argentina,South America,874.429,971.0,21.291,32.571,206411.0
2021-10-11,Argentina,South America,793.714,967.0,21.203,29.714,203961.0
2021-10-12,Argentina,South America,772.0,920.0,20.173,32.0,193386.0
2021-10-13,Argentina,South America,776.286,921.0,20.195,29.0,174202.0
2021-10-14,Argentina,South America,814.0,907.0,19.888,31.0,189740.0
2021-10-15,Argentina,South America,900.429,808.0,17.717,30.857,206235.0
2021-10-16,Argentina,South America,946.143,789.0,17.3,29.286,255095.0
2021-10-17,Argentina,South America,956.0,795.0,17.432,27.571,261273.0
2021-10-18,Argentina,South America,1026.857,801.0,17.564,30.429,271082.0
2021-10-19,Argentina,South America,1061.0,789.0,17.3,27.143,283252.0
2021-10-20,Argentina,South America,1047.286,773.0,16.95,26.857,338428.0
2021-10-21,Argentina,South America,1074.571,750.0,16.445,23.286,316659.0
2021-10-22,Argentina,South America,1078.429,739.0,16.204,22.714,318020.0
2021-10-23,Argentina,South America,1095.286,737.0,16.16,22.857,305935.0
2021-10-24,Argentina,South America,1115.286,736.0,16.138,22.857,320061.0
2021-10-25,Argentina,South America,1160.286,648.0,14.209,21.0,302114.0
2021-10-26,Argentina,South America,1176.286,633.0,13.88,18.429,333684.0
2021-10-27,Argentina,South America,1214.429,631.0,13.836,17.0,309006.0
2021-10-28,Argentina,South America,1221.286,627.0,13.748,17.143,327154.0
2021-10-29,Argentina,South America,1219.571,609.0,13.354,16.571,331905.0
2021-10-30,Argentina,South America,1205.857,613.0,13.441,17.0,300787.0
2021-10-31,Argentina,South America,1207.0,606.0,13.288,17.714,286430.0
2021-11-01,Argentina,South America,1194.286,596.0,13.069,19.714,296480.0
2021-11-02,Argentina,South America,1183.571,593.0,13.003,20.571,265834.0
2021-11-03,Argentina,South America,1152.0,596.0,13.069,20.0,228997.0
2021-11-04,Argentina,South America,1130.714,606.0,13.288,19.857,259868.0
2021-11-05,Argentina,South America,1116.143,603.0,13.222,21.143,215964.0
2021-11-06,Argentina,South America,1132.714,604.0,13.244,21.286,205206.0
2021-11-07,Argentina,South America,1139.143,608.0,13.332,22.0,228240.0
2021-11-08,Argentina,South America,1160.571,605.0,13.266,22.0,231058.0
2021-11-09,Argentina,South America,1161.857,618.0,13.551,22.143,220819.0
2021-11-10,Argentina,South America,1205.143,621.0,13.617,22.143,239046.0
2021-11-11,Argentina,South America,1208.0,651.0,14.274,22.0,194593.0
2021-11-12,Argentina,South America,1257.0,617.0,13.529,19.857,204775.0
2021-11-13,Argentina,South America,1280.429,606.0,13.288,19.571,215134.0
2021-11-14,Argentina,South America,1280.143,586.0,12.849,18.286,194965.0
2021-11-15,Argentina,South America,1298.571,565.0,12.389,15.286,356203.0
2021-11-16,Argentina,South America,1337.571,578.0,12.674,18.429,382862.0
2021-11-17,Argentina,South America,1335.571,572.0,12.542,18.429,400490.0
2021-11-18,Argentina,South America,1377.714,584.0,12.805,18.857,416037.0
2021-11-19,Argentina,South America,1364.0,560.0,12.279,19.714,438107.0
2021-11-20,Argentina,South America,1364.429,572.0,12.542,20.857,440583.0
2021-11-21,Argentina,South America,1372.286,561.0,12.301,20.714,425164.0
2021-11-22,Argentina,South America,1261.429,566.0,12.411,18.857,258749.0
2021-11-23,Argentina,South America,1264.571,570.0,12.498,17.286,255271.0
2021-11-24,Argentina,South America,1361.857,594.0,13.025,20.714,257219.0
2021-11-25,Argentina,South America,1434.0,604.0,13.244,19.857,255640.0
2021-11-26,Argentina,South America,1490.286,590.0,12.937,20.714,243334.0
2021-11-27,Argentina,South America,1551.143,593.0,13.003,20.429,250446.0
2021-11-28,Argentina,South America,1585.714,600.0,13.156,21.714,255407.0
2021-11-29,Argentina,South America,1775.286,614.0,13.463,24.571,286944.0
2021-11-30,Argentina,South America,1873.571,617.0,13.529,24.857,296373.0
2021-12-01,Argentina,South America,1823.143,632.0,13.858,19.857,301303.0
2021-12-02,Argentina,South America,1883.286,617.0,13.529,19.571,309329.0
2021-12-03,Argentina,South America,1950.429,657.0,14.406,19.143,318286.0
2021-12-04,Argentina,South America,1974.571,657.0,14.406,18.0,306924.0
2021-12-05,Argentina,South America,2032.571,656.0,14.384,16.714,301441.0
