date,location,icu_patients_per_million,new_deaths,new_vaccinations_smoothed_per_million
5/4/21,Romania,58.71,94,3706
5/5/21,Romania,57.508,142,3785
5/6/21,Romania,54.423,94,3935
5/7/21,Romania,53.639,89,4039
5/8/21,Romania,51.444,104,4417
5/9/21,Romania,50.293,63,4885
5/10/21,Romania,48.045,68,5130
5/11/21,Romania,45.693,101,5282
5/12/21,Romania,43.183,98,5359
5/13/21,Romania,42.295,75,5380
5/14/21,Romania,40.988,105,5513
5/15/21,Romania,40.622,72,5576
5/16/21,Romania,39.367,38,5559
5/17/21,Romania,37.432,48,5523
5/18/21,Romania,37.537,91,5456
5/19/21,Romania,34.662,54,5379
5/20/21,Romania,33.302,61,5265
5/21/21,Romania,32.57,49,5076
5/22/21,Romania,30.845,59,4751
5/23/21,Romania,30.322,56,4395
5/24/21,Romania,28.493,36,4118
5/25/21,Romania,25.774,63,3908
5/26/21,Romania,25.356,52,3734
5/27/21,Romania,23.997,39,3581
5/28/21,Romania,23.631,43,3465
5/29/21,Romania,23.16,73,3476
5/30/21,Romania,22.219,29,3588
5/31/21,Romania,21.435,36,3637
6/1/21,Romania,20.441,41,3517
6/2/21,Romania,19.082,62,3402
6/3/21,Romania,17.827,84,3351
6/4/21,Romania,17.2,113,3340
6/5/21,Romania,16.73,113,3290
6/6/21,Romania,16.468,90,3208
6/7/21,Romania,15.423,63,3098
6/8/21,Romania,14.22,277,3073
6/9/21,Romania,13.854,228,3000
6/10/21,Romania,13.331,148,2858
6/11/21,Romania,12.338,150,2658
6/12/21,Romania,11.972,123,2426
6/13/21,Romania,11.345,30,2227
6/14/21,Romania,10.561,27,2090
6/15/21,Romania,10.038,96,1962
6/16/21,Romania,9.724,71,1859
6/17/21,Romania,9.463,87,1765
6/18/21,Romania,8.574,97,1677
6/19/21,Romania,8.417,96,1574
6/20/21,Romania,8.26,18,1491
6/21/21,Romania,7.894,65,1408
6/22/21,Romania,7.371,74,1344
6/23/21,Romania,6.535,161,1300
6/24/21,Romania,6.326,145,1274
6/25/21,Romania,5.071,140,1247
6/26/21,Romania,5.28,266,1226
6/27/21,Romania,4.496,76,1242
6/28/21,Romania,4.182,58,1236
6/29/21,Romania,3.816,294,1212
6/30/21,Romania,3.503,181,1173
7/1/21,Romania,3.503,75,1123
7/2/21,Romania,3.45,37,1084
7/3/21,Romania,3.503,27,1069
7/4/21,Romania,3.398,3,990
7/5/21,Romania,3.189,45,969
7/6/21,Romania,2.928,48,940
7/7/21,Romania,2.98,77,912
7/8/21,Romania,3.032,70,892
7/9/21,Romania,2.823,29,739
7/10/21,Romania,2.928,19,775
7/11/21,Romania,2.875,1,821
7/12/21,Romania,2.719,2,789
7/13/21,Romania,2.666,14,773
7/14/21,Romania,2.823,9,758
7/15/21,Romania,2.771,3,747
7/16/21,Romania,1.673,5,860
7/17/21,Romania,1.568,2,758
7/18/21,Romania,1.725,1,683
7/19/21,Romania,1.882,1,691
7/20/21,Romania,1.987,4,707
7/21/21,Romania,1.725,2,708
7/22/21,Romania,1.987,4,717
7/23/21,Romania,1.934,2,726
7/24/21,Romania,1.778,1,730
7/25/21,Romania,1.987,1,730
7/26/21,Romania,2.248,2,738
7/27/21,Romania,2.457,3,732
7/28/21,Romania,2.562,1,736
7/29/21,Romania,2.562,1,727
7/30/21,Romania,2.928,3,722
7/31/21,Romania,3.085,3,715
8/1/21,Romania,3.294,5,710
8/2/21,Romania,3.137,5,695
8/3/21,Romania,3.503,6,691
8/4/21,Romania,3.764,1,689
8/5/21,Romania,3.555,2,693
8/6/21,Romania,3.816,5,688
8/7/21,Romania,4.13,8,681
8/8/21,Romania,4.182,3,677
8/9/21,Romania,4.496,3,636
8/10/21,Romania,5.071,4,588
8/11/21,Romania,5.123,8,579
8/12/21,Romania,5.333,3,567
8/13/21,Romania,5.646,3,563
8/14/21,Romania,5.855,5,559
8/15/21,Romania,6.326,6,549
8/16/21,Romania,6.587,5,585
8/17/21,Romania,7.633,6,618
8/18/21,Romania,7.999,6,617
8/19/21,Romania,8.731,14,612
8/20/21,Romania,9.515,9,601
8/21/21,Romania,9.933,15,598
8/22/21,Romania,10.09,9,599
8/23/21,Romania,10.717,13,598
8/24/21,Romania,11.083,14,598
8/25/21,Romania,11.92,14,594
8/26/21,Romania,12.443,18,597
8/27/21,Romania,12.704,19,598
8/28/21,Romania,14.063,19,594
8/29/21,Romania,14.638,19,594
8/30/21,Romania,15.213,11,586
8/31/21,Romania,15.318,31,577
9/1/21,Romania,16.834,21,558
9/2/21,Romania,18.037,26,540
9/3/21,Romania,18.716,33,521
9/4/21,Romania,19.448,28,506
9/5/21,Romania,21.173,11,494
9/6/21,Romania,22.271,25,475
9/7/21,Romania,24.572,48,451
9/8/21,Romania,27.342,30,440
9/9/21,Romania,28.388,79,426
9/10/21,Romania,30.322,43,421
9/11/21,Romania,31.473,47,426
9/12/21,Romania,33.198,29,430
9/13/21,Romania,35.237,46,429
9/14/21,Romania,36.491,96,437
9/15/21,Romania,38.844,83,445
9/16/21,Romania,39.942,71,461
9/17/21,Romania,41.824,73,485
9/18/21,Romania,44.49,97,507
9/19/21,Romania,49.823,58,528
9/20/21,Romania,51.862,78,558
9/21/21,Romania,54.005,129,600
9/22/21,Romania,55.783,130,647
9/23/21,Romania,58.344,113,701
9/24/21,Romania,61.69,145,751
9/25/21,Romania,63.05,121,800
9/26/21,Romania,63.677,111,827
9/27/21,Romania,66.239,109,871
9/28/21,Romania,68.225,208,1074
9/29/21,Romania,71.31,207,1404
9/30/21,Romania,72.512,176,1729
10/1/21,Romania,73.819,169,2042
10/2/21,Romania,75.283,184,2257
10/3/21,Romania,76.747,150,2402
10/4/21,Romania,77.374,133,2663
10/5/21,Romania,79.1,252,2795
10/6/21,Romania,81.348,331,2756
10/7/21,Romania,81.609,282,2762
10/8/21,Romania,83.387,385,2802
10/9/21,Romania,83.805,282,2856
10/10/21,Romania,85.321,211,2893
10/11/21,Romania,87.151,209,2884
10/12/21,Romania,87.621,442,2869
10/13/21,Romania,90.288,390,2900
10/14/21,Romania,90.392,304,2939
10/15/21,Romania,148.423,365,2985
10/16/21,Romania,91.49,352,3034
10/17/21,Romania,92.222,299,3080
10/18/21,Romania,94.365,261,3157
10/19/21,Romania,94.052,574,3234
10/20/21,Romania,95.202,423,3379
10/21/21,Romania,96.613,448,3615
10/22/21,Romania,96.927,357,4023
10/23/21,Romania,96.509,446,4531
10/24/21,Romania,97.189,389,5046
10/25/21,Romania,97.607,301,5538
10/26/21,Romania,97.293,523,6149
10/27/21,Romania,98.339,512,6683
10/28/21,Romania,97.973,415,6885
10/29/21,Romania,97.136,481,6824
10/30/21,Romania,97.973,413,6537
10/31/21,Romania,98.077,427,6198
11/1/21,Romania,98.077,322,5841
11/2/21,Romania,98.809,591,5302
11/3/21,Romania,99.437,451,4791
11/4/21,Romania,98.13,489,4463
11/5/21,Romania,97.607,483,4240
11/6/21,Romania,97.659,395,4108
11/7/21,Romania,97.764,273,4044
11/8/21,Romania,96.718,241,3968
11/9/21,Romania,95.15,487,3889
11/10/21,Romania,92.64,405,3807
11/11/21,Romania,90.601,318,3804
11/12/21,Romania,91.124,307,3862
11/13/21,Romania,90.758,323,4024
11/14/21,Romania,89.922,233,4202
11/15/21,Romania,87.883,195,4359
11/16/21,Romania,86.523,397,4587
11/17/21,Romania,85.321,350,4683
11/18/21,Romania,83.857,332,4733
11/19/21,Romania,83.177,281,4679
11/20/21,Romania,82.236,214,4578
11/21/21,Romania,80.459,121,4407
11/22/21,Romania,77.897,154,4214
11/23/21,Romania,72.146,273,3976
11/24/21,Romania,70.107,231,3839
11/25/21,Romania,68.591,212,3662
11/26/21,Romania,66.134,160,3514
11/27/21,Romania,63.363,180,3385
11/28/21,Romania,62.893,106,3305
11/29/21,Romania,59.913,107,3232
11/30/21,Romania,58.606,147,3046
12/1/21,Romania,56.253,89,2737
